filename	time	train_acc	val_acc	sd_acc10	val_auc	sd_auc10	val_tn	val_fn	val_fp	val_tp	val_precision	sd_precision10	val_recall	sd_recall10	val_f1	sd_f1_10	val_mmc	sd_mcc_10	epst	train_acc_a	sd_acc	val_acc_a	sd_acc	train_auc_a	sd_auc	val_auc_a	sd_auc	va_mmc_a	sd_mmc
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o2adam_lr-1.0de0.0e500_20231219_192350c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	203.5	0.949	0.839	0.0	0.912	0.0	-1.0	-1.0	-1.0	-1.0	0.83	0.0	0.835	0.0	0.828	0.0	0.664	0.0	20.4	0.9485179245471954	0.04399530384335029	0.8392653048038483	0.0569365924768945	0.9919687758676158	0.009693203158976378	0.9117689885093823	0.0438617580407165	0.6642046357369151	0.11020980279164033
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_162638c1.0di-1ch3dfc0.0file_sum_ok.txt	168.2	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_rf_500_-2_o2adam_lr-1.0de0.0e500_20231219_192202c1.0di-1ch3file_sum_ok.txt	105.1	0.0	0.868	0.0	0.868	0.0	-1.0	-1.0	-1.0	-1.0	0.875	0.0	0.834	0.0	0.845	0.0	0.707	0.0	0.0	1.0	0.0	0.8680408163265307	0.06421539399803107	1.0	0.0	0.8680408163265307	0.06421539399803107	0.7073564822954137	0.1471670016200406
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_svm_linear1.0_o2adam_lr-1.0de0.0e500_20231219_192013c1.0di-1ch3file_sum_ok.txt	105.6	0.0	0.827	0.0	0.811	0.0	-1.0	-1.0	-1.0	-1.0	0.814	0.0	0.811	0.0	0.809	0.0	0.625	0.0	0.0	0.9920957478320378	0.0029014004553188045	0.8272653061224489	0.03153377568174092	0.9917000676786278	0.002967514793395032	0.8114194602572212	0.04431252785637748	0.6252921040431338	0.07585763027353873
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_160911c1.0di-1ch3dfc0.0file_sum_ok.txt	166.9	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_124030c1.0di-1ch3dfc0.0file_sum_ok.txt	172.2	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_123732c1.0di-1ch3dfc0.0file_sum_ok.txt	172.3	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_124325c1.0di-1ch3dfc0.0file_sum_ok.txt	179.8	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_from_data_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_124921c1.0di-1ch3dfc0.0file_sum_ok.txt	171.3	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_from_data_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_125215c1.0di-1ch3dfc0.0file_sum_ok.txt	170.4	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_from_data_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_124627c1.0di-1ch3dfc0.0file_sum_ok.txt	171.2	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_random_from_data_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_125509c1.0di-1ch3dfc0.0file_sum_ok.txt	172.3	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb11_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_180805c1.0di-1ch3dfc0.0file_sum_ok.txt	202.7	0.944	0.848	0.0	0.923	0.0	-1.0	-1.0	-1.0	-1.0	0.844	0.0	0.822	0.0	0.828	0.0	0.665	0.0	102.5	0.9439996719360352	0.028562882595728666	0.8476326644420624	0.058328812821561146	0.989284501383531	0.010458380840593336	0.9229545514442336	0.044328006040484084	0.6646007169337471	0.12674869319350524
results/metahitIBD_binGMM_nb12_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_181131c1.0di-1ch3dfc0.0file_sum_ok.txt	202.8	0.941	0.85	0.0	0.922	0.0	-1.0	-1.0	-1.0	-1.0	0.848	0.0	0.823	0.0	0.83	0.0	0.67	0.0	99.9	0.9408378720283508	0.02785845656857917	0.8496734797954559	0.0589792495734088	0.9886793245663151	0.010398172989880567	0.9224179053341768	0.043643812529906886	0.6702536805239556	0.12862915252474674
results/metahitIBD_binGMM_nb13_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_181457c1.0di-1ch3dfc0.0file_sum_ok.txt	195.5	0.94	0.854	0.0	0.922	0.0	-1.0	-1.0	-1.0	-1.0	0.852	0.0	0.829	0.0	0.835	0.0	0.679	0.0	98.1	0.9397087037563324	0.02712066469628297	0.8537142932415008	0.060819115606730464	0.988261930082072	0.010244567064343589	0.9215090001054186	0.044993632843253764	0.6793116022977939	0.1327075989438617
results/metahitIBD_binGMM_nb14_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_181815c1.0di-1ch3dfc0.0file_sum_ok.txt	198.4	0.935	0.842	0.0	0.916	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.814	0.0	0.821	0.0	0.652	0.0	90.2	0.9354177057743073	0.026764652392769355	0.841551023721695	0.062059292229657594	0.986113829895246	0.010719595824684462	0.9162894660552393	0.04419055695713469	0.6516207297795356	0.13687629245483496
results/metahitIBD_binGMM_nb15_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_182137c1.0di-1ch3dfc0.0file_sum_ok.txt	206.6	0.935	0.846	0.0	0.916	0.0	-1.0	-1.0	-1.0	-1.0	0.843	0.0	0.82	0.0	0.826	0.0	0.662	0.0	88.9	0.9345137536525726	0.026319891968410315	0.8456326603889466	0.05667705508706367	0.9857152797770775	0.010648377257891804	0.9155643843558929	0.04539095285900043	0.6619692100375588	0.1231038299909517
results/metahitIBD_binGMM_nb16_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_182507c1.0di-1ch3dfc0.0file_sum_ok.txt	214.8	0.933	0.848	0.0	0.915	0.0	-1.0	-1.0	-1.0	-1.0	0.845	0.0	0.823	0.0	0.829	0.0	0.666	0.0	87.9	0.933383560180664	0.025419365774728243	0.8476326584815979	0.05749572041061056	0.985365667880276	0.010553413456305649	0.9150231261859583	0.04609066885545962	0.6663032329631965	0.12495146085038097
results/metahitIBD_binGMM_nb17_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_182844c1.0di-1ch3dfc0.0file_sum_ok.txt	214.9	0.932	0.848	0.0	0.914	0.0	-1.0	-1.0	-1.0	-1.0	0.845	0.0	0.823	0.0	0.829	0.0	0.666	0.0	86.6	0.9315766632556916	0.025254462249491128	0.8476326584815979	0.05749572041061056	0.9849431293544754	0.010440196637747125	0.914144858212102	0.04641563996507768	0.6663032329631965	0.12495146085038097
results/metahitIBD_binGMM_nb18_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_183222c1.0di-1ch3dfc0.0file_sum_ok.txt	217.6	0.931	0.846	0.0	0.914	0.0	-1.0	-1.0	-1.0	-1.0	0.842	0.0	0.821	0.0	0.826	0.0	0.662	0.0	85.8	0.930673211812973	0.024804458571399304	0.8455918371677399	0.05450898790372969	0.9846481877593589	0.010336160954292803	0.9137874235715792	0.04658983293872987	0.6623854021857797	0.11895411477396532
results/metahitIBD_binGMM_nb19_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_183603c1.0di-1ch3dfc0.0file_sum_ok.txt	205.7	0.93	0.844	0.0	0.913	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.82	0.0	0.824	0.0	0.658	0.0	85.0	0.9299955010414124	0.024701452228474356	0.8435510218143463	0.05364949700915942	0.9844251282885246	0.010187231529104062	0.913440201349357	0.046522350538130246	0.6579664915754491	0.11734721052950707
results/metahitIBD_binGMM_nb20_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_183932c1.0di-1ch3dfc0.0file_sum_ok.txt	211.5	0.93	0.846	0.0	0.913	0.0	-1.0	-1.0	-1.0	-1.0	0.842	0.0	0.823	0.0	0.827	0.0	0.663	0.0	84.3	0.929769766330719	0.02374297137761585	0.8455918371677399	0.05295878274680296	0.9841826594958029	0.010096696383103268	0.9132665902382457	0.0466156044380846	0.6630773617506714	0.11584841139688583
results/metahitIBD_binGMM_nb2_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_174251c1.0di-1ch3dfc0.0file_sum_ok.txt	142.1	0.984	0.874	0.0	0.94	0.0	-1.0	-1.0	-1.0	-1.0	0.867	0.0	0.855	0.0	0.859	0.0	0.722	0.0	124.7	0.9839729130268097	0.022941683735099375	0.8738775372505188	0.04381628265156551	0.9978410081070477	0.004036417626129514	0.9395905808559984	0.03846135695401049	0.7217520378311535	0.10004595053264664
results/metahitIBD_binGMM_nb3_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_174516c1.0di-1ch3dfc0.0file_sum_ok.txt	140.9	0.979	0.866	0.0	0.94	0.0	-1.0	-1.0	-1.0	-1.0	0.857	0.0	0.849	0.0	0.851	0.0	0.705	0.0	128.5	0.9787810385227204	0.02759495176632902	0.8658367395401001	0.05643114766011698	0.9970415135873305	0.005391164310960998	0.9396834809192495	0.03761352906364415	0.7054379109619603	0.12325952960673724
results/metahitIBD_binGMM_nb4_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_174740c1.0di-1ch3dfc0.0file_sum_ok.txt	169.9	0.97	0.874	0.0	0.932	0.0	-1.0	-1.0	-1.0	-1.0	0.866	0.0	0.858	0.0	0.86	0.0	0.724	0.0	128.9	0.9695249378681183	0.03294779385765326	0.8739591836929321	0.06110185568267169	0.9945818416704799	0.008614209624132542	0.9318189305292008	0.04325633460865732	0.7236732055158951	0.13385991335704803
results/metahitIBD_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_175033c1.0di-1ch3dfc0.0file_sum_ok.txt	170.7	0.964	0.866	0.0	0.928	0.0	-1.0	-1.0	-1.0	-1.0	0.857	0.0	0.847	0.0	0.851	0.0	0.704	0.0	123.8	0.9636538088321686	0.03652827482221887	0.8658367276191712	0.0613267314734495	0.9931477297256931	0.01005404346588057	0.928126647164242	0.04344820501216535	0.7042781310498254	0.13544839222954347
results/metahitIBD_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_175327c1.0di-1ch3dfc0.0file_sum_ok.txt	148.1	0.959	0.86	0.0	0.928	0.0	-1.0	-1.0	-1.0	-1.0	0.854	0.0	0.836	0.0	0.842	0.0	0.69	0.0	116.7	0.9589093327522278	0.033443911893814716	0.8597959220409394	0.06259719137510923	0.9918763689334034	0.010823270519429752	0.9276058138309086	0.044011067138201194	0.6898342191062165	0.1386351582924763
results/metahitIBD_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_175558c1.0di-1ch3dfc0.0file_sum_ok.txt	155.6	0.954	0.856	0.0	0.924	0.0	-1.0	-1.0	-1.0	-1.0	0.851	0.0	0.831	0.0	0.837	0.0	0.681	0.0	110.5	0.9539390981197358	0.03244437775179299	0.8557959258556366	0.058374493911065715	0.9908931633415948	0.01101739806321804	0.9238170066413662	0.04487698450251115	0.681009594857723	0.12904134936949238
results/metahitIBD_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_175836c1.0di-1ch3dfc0.0file_sum_ok.txt	173.9	0.949	0.846	0.0	0.923	0.0	-1.0	-1.0	-1.0	-1.0	0.84	0.0	0.822	0.0	0.826	0.0	0.66	0.0	105.5	0.9494218766689301	0.0310482102976995	0.8456326603889466	0.059543958561368314	0.9899903338330679	0.011076329420016483	0.9232905729496099	0.04412180659325829	0.6603032909439227	0.13047257394368697
results/metahitIBD_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_180133c1.0di-1ch3dfc0.0file_sum_ok.txt	188.8	0.945	0.85	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.845	0.0	0.826	0.0	0.831	0.0	0.67	0.0	101.4	0.9453566193580627	0.03178918509212843	0.8497142910957336	0.06223085846156852	0.9890385545617001	0.01144237745449947	0.9207522928526248	0.044262955355759664	0.6696448412532489	0.13682788132323806
results/metahitIBD_raw/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231127_094747c1.0di-1ch3dfc0.0file_sum_ok.txt	32.6	0.92	0.846	0.0	0.918	0.0	-1.0	-1.0	-1.0	-1.0	0.832	0.0	0.844	0.0	0.834	0.0	0.675	0.0	45.9	0.9196143090724945	0.03566384792256573	0.8455918312072754	0.05432714234773212	0.9807589512411521	0.0139625485440624	0.9182377319207253	0.039804594894483424	0.6754035857719403	0.12150159239992436
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_163514c1.0di-1ch3dfc0.0file_sum_ok.txt	139.7	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_111058c1.0di-1ch3dfc0.0file_sum_ok.txt	216.5	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_152239c1.0di-1ch3dfc0.0file_sum_ok.txt	134.7	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_143526c1.0di-1ch3dfc0.0file_sum_ok.txt	139.9	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_111441c1.0di-1ch3dfc0.0file_sum_ok.txt	219.6	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_143749c1.0di-1ch3dfc0.0file_sum_ok.txt	2686.4	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_105936c1.0di-1ch3dfc0.0file_sum_ok.txt	226.1	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_110716c1.0di-1ch3dfc0.0file_sum_ok.txt	216.2	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_110329c1.0di-1ch3dfc0.0file_sum_ok.txt	223.8	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o2adam_lr-1.0de0.0e500_20231219_190855c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	213.4	0.95	0.845	0.0	0.91	0.0	-1.0	-1.0	-1.0	-1.0	0.85	0.0	0.845	0.0	0.844	0.0	0.695	0.0	68.3	0.9497239589691162	0.021297890407363504	0.8447463750839234	0.06798694339390124	0.988988137792026	0.00520501719774612	0.909659090909091	0.04467846339761797	0.6952362545910602	0.13580011106584627
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_162103c1.0di-1ch3dfc0.0file_sum_ok.txt	128.8	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_rf_500_-2_o2adam_lr-1.0de0.0e500_20231219_190755c1.0di-1ch3file_sum_ok.txt	57.5	0.0	0.87	0.0	0.873	0.0	-1.0	-1.0	-1.0	-1.0	0.882	0.0	0.871	0.0	0.872	0.0	0.758	0.0	0.0	1.0	0.0	0.8704710144927535	0.07256899063371562	1.0	0.0	0.8725543478260869	0.07176754533514475	0.7580503167040795	0.14141122232850925
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_svm_linear1.0_o2adam_lr-1.0de0.0e500_20231219_190701c1.0di-1ch3file_sum_ok.txt	50.3	0.0	0.802	0.0	0.803	0.0	-1.0	-1.0	-1.0	-1.0	0.808	0.0	0.803	0.0	0.801	0.0	0.611	0.0	0.0	1.0	0.0	0.8019927536231884	0.06089786479826716	1.0	0.0	0.803030303030303	0.05977171908355873	0.6113105047156505	0.11806902223097432
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_152456c1.0di-1ch3dfc0.0file_sum_ok.txt	140.4	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_112210c1.0di-1ch3dfc0.0file_sum_ok.txt	217.6	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_111824c1.0di-1ch3dfc0.0file_sum_ok.txt	220.5	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_random_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_112551c1.0di-1ch3dfc0.0file_sum_ok.txt	216.3	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_random_from_data_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_113316c1.0di-1ch3dfc0.0file_sum_ok.txt	216.0	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
results/Quin_gut_liver_cirrhosis_binGMM_nb10_aun_0.0_1.0_inipara_random_from_data_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_113655c1.0di-1ch3dfc0.0file_sum_ok.txt	219.3	0.95	0.854	0.0	0.921	0.0	-1.0	-1.0	-1.0	-1.0	0.861	0.0	0.855	0.0	0.853	0.0	0.715	0.0	166.1	0.9502116322517395	0.04349530244796229	0.853804349899292	0.0722190229640494	0.9872890504914158	0.011858035790921947	0.9207070707070706	0.05520088810099027	0.7153044814230131	0.14184631792810337
